title,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,uri,id,cluster
A Hard Day's Night - Remastered 2009,The Beatles,0.59,0.805,0,-6.481,1,0.0371,0.137,0.0,0.0996,0.797,138.514,154200,4,5J2CHimS7dWYMImCHkEFaJ,5J2CHimS7dWYMImCHkEFaJ,3
It's All Over Now - Mono Version,The Rolling Stones,0.603,0.689,0,-10.729,1,0.0304,0.0239,3.27e-06,0.33,0.761,99.088,206440,4,6fLTxkL2wgC40fBM6IIe7r,6fLTxkL2wgC40fBM6IIe7r,3
You Really Got Me - Remastered,The Kinks,0.588,0.948,8,-4.073,1,0.0974,0.147,7.92e-05,0.0787,0.962,137.294,134067,4,09nZ9ZDWq1rTkmM3WjvMvF,09nZ9ZDWq1rTkmM3WjvMvF,3
Route 66,The Rolling Stones,0.671,0.725,2,-10.065,1,0.065,0.296,0.00022,0.0889,0.956,85.27,140400,4,1FRP8d6l2jm3DS5f78ZrhK,1FRP8d6l2jm3DS5f78ZrhK,3
A World Without Love,Peter And Gordon,0.548,0.827,4,-6.197,1,0.0336,0.147,0.0,0.147,0.777,130.043,164760,4,7fO6hgP2MnAjVtSxResRw2,7fO6hgP2MnAjVtSxResRw2,3
All Day and All of the Night,The Kinks,0.551,0.86,7,-7.839,1,0.0796,0.262,4.57e-06,0.0558,0.723,136.921,141507,4,78JmElAFmrPNhLjovDR9Jm,78JmElAFmrPNhLjovDR9Jm,3
All My Loving - Remastered 2009,The Beatles,0.416,0.563,1,-8.724,0,0.0298,0.207,0.0,0.343,0.9,77.56,127853,4,4joiWvli4qJVEW6qZV2i2J,4joiWvli4qJVEW6qZV2i2J,5
And I Love Her - Remastered 2009,The Beatles,0.767,0.331,1,-10.777,0,0.0337,0.64,0.0,0.0681,0.636,113.312,149693,4,65vdMBskhx3akkG9vQlSH1,65vdMBskhx3akkG9vQlSH1,6
Anyone Who Had a Heart,Dionne Warwick,0.505,0.0477,8,-23.032,1,0.0278,0.91,2.61e-06,0.0675,0.309,78.856,184227,3,2BQZvZsA9SRafvWEBSQnri,2BQZvZsA9SRafvWEBSQnri,2
Anyone Who Had a Heart - 2003 Remaster,Cilla Black,0.49,0.455,7,-10.708,1,0.0312,0.821,0.257,0.221,0.413,80.371,171373,3,28Y2taEFmHofu2EsU04ILf,28Y2taEFmHofu2EsU04ILf,2
As Tears Go By,Marianne Faithfull,0.522,0.583,0,-8.554,1,0.0269,0.551,1.65e-05,0.343,0.736,127.706,156187,4,5zyYjd6yeJsO37EHGDhv5M,5zyYjd6yeJsO37EHGDhv5M,3
Baby Love,The Supremes,0.595,0.643,5,-9.275,1,0.0365,0.76,0.0,0.538,0.73,135.633,158040,4,5uES1C2NgkdrNHiCwf9jRr,5uES1C2NgkdrNHiCwf9jRr,7
Bits and Pieces - 2019 - Remaster,The Dave Clark Five,0.485,0.835,5,-8.871,0,0.101,0.0225,0.000114,0.0766,0.974,143.853,118907,4,3bMt6mpqpDiCRQ3poewMAo,3bMt6mpqpDiCRQ3poewMAo,5
Can't Buy Me Love - Remastered 2009,The Beatles,0.483,0.677,0,-5.91,1,0.0593,0.283,0.0,0.321,0.842,170.72,131867,4,3SdingSsFcZDZAyvcJbgAw,3SdingSsFcZDZAyvcJbgAw,3
Do Wah Diddy Diddy - 2007 Remaster,Manfred Mann,0.66,0.583,4,-7.361,1,0.0512,0.282,0.0,0.0553,0.941,125.44,144147,4,69sEXPrKQ5PtCxel5csSXs,69sEXPrKQ5PtCxel5csSXs,3
Don't Bring Me Down,The Pretty Things,0.544,0.682,9,-9.243,1,0.0638,0.00322,0.498,0.0931,0.814,98.602,130357,4,4w2ssaS47rnYb4IrQL3Cwj,4w2ssaS47rnYb4IrQL3Cwj,4
Don't Let Me Be Misunderstood,Nina Simone,0.388,0.501,11,-11.296,0,0.0731,0.778,0.0,0.305,0.532,158.348,166200,4,7M9pPyt8Gr41THLhbz4NSB,7M9pPyt8Gr41THLhbz4NSB,6
Downtown,Petula Clark,0.48,0.689,4,-7.921,1,0.0645,0.78,0.0,0.149,0.596,117.409,187760,4,0ZQ6ckgerHYM5mOUxTl99Q,0ZQ6ckgerHYM5mOUxTl99Q,6
Everybody Loves Somebody,Dean Martin,0.366,0.391,3,-12.322,1,0.0425,0.854,0.0,0.352,0.461,119.182,164547,3,5I9sHwLDX28tLtzVgKLtpr,5I9sHwLDX28tLtzVgKLtpr,2
Ferry Cross the Mersey - Stereo; 1997 Remaster,Gerry & The Pacemakers,0.396,0.286,6,-11.494,0,0.0283,0.548,8.51e-06,0.122,0.605,105.289,143867,4,3NFScsiDPfCzKgQQUL0674,3NFScsiDPfCzKgQQUL0674,6
The French Song,Lucille Starr,0.301,0.375,1,-9.76,1,0.0278,0.681,0.0,0.144,0.393,98.076,172547,4,4HUKN6pphF8ES2G4qRSADr,4HUKN6pphF8ES2G4qRSADr,6
Glad All Over - 2019 - Remaster,The Dave Clark Five,0.462,0.803,2,-8.357,1,0.0585,0.152,0.0,0.0788,0.896,137.789,163327,4,2w8oMeJjXn1KTnU2fr9eFB,2w8oMeJjXn1KTnU2fr9eFB,3
Have I the Right,The Honeycombs,0.368,0.891,1,-8.067,0,0.26,0.024,0.000611,0.194,0.527,142.216,178040,4,3DzwsdqmeL60taVeshJ8WP,3DzwsdqmeL60taVeshJ8WP,1
"Hello, Dolly!",Louis Armstrong,0.0,0.405,0,-9.935,1,0.0,0.842,0.00114,0.198,0.0,0.0,147000,0,63kd4m3VFxcJjPVVtbVNAu,63kd4m3VFxcJjPVVtbVNAu,2
The Hippy Hippy Shake,The Swinging Blue Jeans,0.551,0.686,4,-11.969,1,0.0536,0.346,0.0,0.33,0.982,70.959,106067,4,4LddAerqROEdlx1GF1bcVd,4LddAerqROEdlx1GF1bcVd,3
I Could Easily Fall (In Love With You),Cliff Richard & The Shadows,0.604,0.721,9,-6.19,1,0.0246,0.00827,0.000782,0.164,0.861,150.922,182520,4,2c44jKCS2Z7wFsvYl0UC1T,2c44jKCS2Z7wFsvYl0UC1T,3
I Get Around - Remastered 2001,The Beach Boys,0.369,0.835,9,-2.83,0,0.0571,0.558,0.0,0.0692,0.467,146.028,134453,4,7Fng0zvM0XLoMHyINeu8Kj,7Fng0zvM0XLoMHyINeu8Kj,5
I Just Don't Know What To Do With Myself,Dusty Springfield,0.334,0.853,11,-5.884,1,0.0877,0.51,0.0,0.19,0.347,98.303,181360,4,5LeJxZT0Ifj4zQgBnTMWeE,5LeJxZT0Ifj4zQgBnTMWeE,0
I Love You Because,Jim Reeves,0.557,0.152,5,-16.91,1,0.0319,0.912,4.41e-06,0.0906,0.457,110.879,165453,4,771mxqxRBBAWTzBUcTJP3A,771mxqxRBBAWTzBUcTJP3A,6
I Should Have Known Better - Remastered 2009,The Beatles,0.682,0.444,7,-7.689,1,0.0289,0.257,0.0,0.115,0.91,130.704,163080,4,3pU1CUgPiFfxPCpscwIwQR,3pU1CUgPiFfxPCpscwIwQR,3
It's Over,Roy Orbison,0.462,0.319,0,-12.448,1,0.0255,0.74,0.000758,0.0803,0.489,89.672,181667,4,3HZMEIZY9Z6GdhPaG5bAK2,3HZMEIZY9Z6GdhPaG5bAK2,6
La Comparsa,ZZ en de Maskers,0.467,0.412,4,-10.455,1,0.0291,0.543,0.741,0.0982,0.75,103.454,164427,4,13GjDVXla9cLlduldjofzA,13GjDVXla9cLlduldjofzA,4
La Mamma,Charles Aznavour,0.484,0.323,4,-10.496,0,0.0344,0.937,0.0,0.123,0.348,104.514,227053,4,72HIjaaS8ZnTEYr8Fuol92,72HIjaaS8ZnTEYr8Fuol92,6
La Mamma (Zij Kwamen Overal Vandaan),Corry Brokken,0.571,0.2,10,-13.711,0,0.0397,0.931,0.0,0.107,0.341,104.91,225893,4,2pIcfAQVKLIaYvoNsNHVZr,2pIcfAQVKLIaYvoNsNHVZr,6
Little Children,Billy J. Kramer,0.576,0.528,10,-9.832,1,0.0325,0.731,3.64e-05,0.156,0.707,104.979,167507,4,1i9KZctiFjJwuD2LFTThqN,1i9KZctiFjJwuD2LFTThqN,6
Long Tall Sally - Remastered 2009,The Beatles,0.383,0.77,0,-7.096,1,0.0487,0.209,0.00432,0.13,0.917,172.467,122867,4,7ds98B8y5BQltzC60Gdkri,7ds98B8y5BQltzC60Gdkri,3
Maria Elena,Los Indios Tabajaras,0.665,0.0989,11,-19.132,1,0.0458,0.93,0.843,0.11,0.591,83.605,187867,4,3ygHAK1w3qP4wp83KXUiiu,3ygHAK1w3qP4wp83KXUiiu,4
My Boy Lollipop,Millie Small,0.661,0.67,2,-5.734,1,0.0386,0.162,1.73e-06,0.0737,0.935,132.032,122160,4,4Tsx5uLCyJphR0oAzbFS9D,4Tsx5uLCyJphR0oAzbFS9D,3
My Girl,The Temptations,0.572,0.418,0,-10.738,1,0.0349,0.635,0.0,0.0961,0.694,104.566,165000,4,745H5CctFr12Mo7cqa1BMH,745H5CctFr12Mo7cqa1BMH,6
My Guy,Mary Wells,0.691,0.581,10,-7.85,1,0.065,0.557,4.62e-05,0.147,0.91,126.615,174440,4,4591VqUIXysNlmI5NcAIUd,4591VqUIXysNlmI5NcAIUd,3
Needles and Pins - Mono,The Searchers,0.566,0.953,9,-6.504,1,0.0393,0.0546,2.86e-05,0.0637,0.887,124.284,131360,4,0zABw1PtGYHsU4VDpDZsra,0zABw1PtGYHsU4VDpDZsra,3
No Particular Place To Go,Chuck Berry,0.596,0.791,7,-8.88,1,0.0446,0.425,0.000295,0.0886,0.98,129.237,163000,4,3qt3ybU6MScMxMKL2TYBvt,3qt3ybU6MScMxMKL2TYBvt,3
Please Please Me - Remastered 2009,The Beatles,0.527,0.48,4,-9.61,1,0.028,0.334,0.0,0.0702,0.706,139.388,120853,4,6EHuOufBeL6vk3TvVJB5qo,6EHuOufBeL6vk3TvVJB5qo,3
Tell Me,The Rolling Stones,0.509,0.706,6,-9.427,1,0.0843,0.0576,1.69e-06,0.516,0.446,122.015,245267,4,3JZllQBsTM6WwoJdzFDLhx,3JZllQBsTM6WwoJdzFDLhx,7
The Girl From Ipanema,Astrud Gilberto,0.579,0.0858,2,-21.308,1,0.0401,0.898,6.58e-05,0.689,0.341,119.199,395667,4,4uC7IrfS1oQuRCVzqj1EJV,4uC7IrfS1oQuRCVzqj1EJV,6
The Wedding,Julie Rogers,0.322,0.392,8,-9.757,1,0.0369,0.767,2.07e-06,0.104,0.464,95.85,149293,3,4tXEEORK2t25X2BpBHb2yw,4tXEEORK2t25X2BpBHb2yw,2
Tombe la neige,Salvatore Adamo,0.324,0.331,2,-8.837,1,0.0328,0.837,3.57e-05,0.23,0.288,143.685,182520,3,3d7EDEz4PLcXP9pufWVu6Y,3d7EDEz4PLcXP9pufWVu6Y,2
Twenty Four Hours From Tulsa,Gene Pitney,0.467,0.615,7,-7.252,1,0.0348,0.733,0.0,0.384,0.714,79.026,177720,4,5FxPUjVlH62XfPoa1UrFWA,5FxPUjVlH62XfPoa1UrFWA,6
Under the Boardwalk,The Drifters,0.747,0.226,7,-13.635,1,0.0414,0.908,0.000168,0.107,0.778,123.792,161960,4,65jrjEhWfAvysKfnojk1i0,65jrjEhWfAvysKfnojk1i0,6
"Vous permettez, monsieur ?",Salvatore Adamo,0.635,0.376,11,-8.817,1,0.0405,0.813,0.0,0.152,0.733,119.459,182640,4,3xCE5pciNmiRNUk9J6pWeM,3xCE5pciNmiRNUk9J6pWeM,6
Where Did Our Love Go,The Supremes,0.566,0.49,0,-10.867,1,0.0414,0.791,1.42e-05,0.0919,0.847,134.934,153333,4,69RH84na5iUNwrwxpgjC5j,69RH84na5iUNwrwxpgjC5j,6
You're My World - 2003 Remaster,Cilla Black,0.388,0.368,1,-8.375,1,0.0269,0.808,0.0083,0.0449,0.466,95.735,179467,3,2hWfpElGMOzQavDEgVbtLz,2hWfpElGMOzQavDEgVbtLz,2
Yesterday - Remastered 2009,The Beatles,0.332,0.179,5,-11.83,1,0.0326,0.879,0.0,0.0886,0.315,96.529,125667,4,3BQHpFgAp4l80e1XslIjNI,3BQHpFgAp4l80e1XslIjNI,6
(I Can't Get No) Satisfaction - Mono Version,The Rolling Stones,0.723,0.863,2,-7.89,1,0.0338,0.0383,0.0317,0.128,0.931,136.302,222813,4,2PzU4IB8Dr6mxV3lHuaG34,2PzU4IB8Dr6mxV3lHuaG34,3
Like a Rolling Stone,Bob Dylan,0.482,0.721,0,-6.839,1,0.0321,0.731,0.0,0.189,0.557,95.263,369600,4,3AhXZa8sUQht0UEdBJgpGc,3AhXZa8sUQht0UEdBJgpGc,6
Unchained Melody,The Righteous Brothers,0.339,0.208,0,-16.725,1,0.0308,0.396,0.000519,0.18,0.288,98.54,218013,3,2qhASBzpbFhPRtrnZ5lLnz,2qhASBzpbFhPRtrnZ5lLnz,2
Norwegian Wood (This Bird Has Flown) - Remastered 2009,The Beatles,0.425,0.369,4,-11.876,1,0.0379,0.183,0.00126,0.112,0.65,176.625,124693,3,1H7gMYGykdtwZOV6s1N0by,1H7gMYGykdtwZOV6s1N0by,2
Help! - Remastered 2009,The Beatles,0.534,0.725,6,-7.576,0,0.0332,0.188,0.0,0.0994,0.763,95.003,139560,4,7DD7eSuYSC5xk2ArU62esN,7DD7eSuYSC5xk2ArU62esN,5
Feeling Good,Nina Simone,0.399,0.326,7,-9.239,0,0.0386,0.864,0.0,0.191,0.546,79.206,174000,4,6Rqn2GFlmvmV4w9Ala0I1e,6Rqn2GFlmvmV4w9Ala0I1e,6
In My Life - Remastered 2009,The Beatles,0.688,0.435,9,-11.359,1,0.0323,0.449,0.0,0.113,0.435,103.239,146333,4,3KfbEIOC7YIv90FIfNSZpo,3KfbEIOC7YIv90FIfNSZpo,6
Mijn Vlakke Land,Jacques Brel,0.4,0.325,11,-11.255,1,0.0457,0.257,0.0,0.0821,0.46,79.245,172653,4,1UlztlUKod6mibYwJEWbsp,1UlztlUKod6mibYwJEWbsp,6
Time Is On My Side - Mono Version / Organ Intro,The Rolling Stones,0.229,0.83,4,-7.591,1,0.139,0.343,0.0,0.0712,0.423,216.304,172693,3,4s8wL4SxEmAEd6XO9mi1Pn,4s8wL4SxEmAEd6XO9mi1Pn,2
Een Meisje Van Zestien,Boudewijn de Groot,0.622,0.395,2,-14.274,1,0.0569,0.0366,0.0,0.264,0.629,139.334,179693,4,30EmdbhfuBgKd9jtQQag9r,30EmdbhfuBgKd9jtQQag9r,3
It Was A Very Good Year - 2008 Remastered,Frank Sinatra,0.181,0.241,10,-11.626,1,0.0309,0.9,2.21e-06,0.0808,0.127,84.693,266973,4,1vLPTWPfJSIrqOhNUWNfNY,1vLPTWPfJSIrqOhNUWNfNY,6
My Generation - Stereo Version,The Who,0.412,0.782,2,-9.186,0,0.058,0.308,0.00822,0.0775,0.705,96.732,198707,4,4u9f8hqstB7iITDJNzKhQx,4u9f8hqstB7iITDJNzKhQx,5
Little Red Rooster,The Rolling Stones,0.728,0.442,7,-11.619,1,0.0443,0.0574,0.0487,0.125,0.677,109.365,184507,3,0wnhHBw4pHSC5ClLLzkL9K,0wnhHBw4pHSC5ClLLzkL9K,2
Mr. Tambourine Man,The Byrds,0.456,0.47,2,-9.564,1,0.0294,0.513,3.76e-05,0.444,0.639,120.336,149467,4,2HCaIYjkvWSZzaSKUoOh3d,2HCaIYjkvWSZzaSKUoOh3d,7
We Can Work It Out - Remastered 2015,The Beatles,0.378,0.677,2,-8.63,1,0.0298,0.0635,0.0,0.183,0.648,106.071,135693,4,1hTUFqJuQAMjXVGwUPWDqi,1hTUFqJuQAMjXVGwUPWDqi,3
Eight Days A Week - Remastered 2009,The Beatles,0.652,0.583,9,-7.811,1,0.038,0.412,0.0,0.119,0.744,138.134,163600,4,1Dg4dFJr3HW7sbA7vPejre,1Dg4dFJr3HW7sbA7vPejre,3
"Poupée de cire, poupée de son",France Gall,0.475,0.614,1,-8.307,1,0.0277,0.806,0.0,0.208,0.799,147.799,150107,4,3oHa9HM3pCci8q4Tk0LVUQ,3oHa9HM3pCci8q4Tk0LVUQ,6
Il Silenzio,Nini Rosso,0.365,0.33,10,-8.684,1,0.0286,0.943,0.869,0.13,0.283,92.641,189333,3,3IaXbJBLu2MgwJMu1KvUvQ,3IaXbJBLu2MgwJMu1KvUvQ,4
Ik Heb Geen Zin Om Op Te Staan,Het,0.498,0.359,9,-14.42,1,0.2,0.395,0.00339,0.275,0.347,97.599,187320,4,4i0HqFY1cggDYuzts5I4bL,4i0HqFY1cggDYuzts5I4bL,6
Ik Heb Genoeg Van Jou,ZZ en de Maskers,0.719,0.493,1,-11.867,1,0.0546,0.772,0.0,0.328,0.851,128.215,154400,4,4cHu5FO3Par7M6rX05gL6a,4cHu5FO3Par7M6rX05gL6a,6
Margootje - Live,Wim Sonneveld,0.388,0.328,2,-16.942,1,0.172,0.718,0.0,0.521,0.417,76.405,291318,4,0ql9xM2lL271jnQBQfjTit,0ql9xM2lL271jnQBQfjTit,6
The Last Time - Mono Version,The Rolling Stones,0.327,0.92,9,-5.223,1,0.0611,0.144,0.84,0.774,0.439,167.972,221493,4,7foiOmd1Je7Z0D3TaZCDro,7foiOmd1Je7Z0D3TaZCDro,4
Eve Of Destruction,Barry McGuire,0.613,0.307,2,-17.385,1,0.0414,0.387,4.52e-06,0.087,0.789,117.305,215827,4,1Zi2ezNOqt9y9irC11xYpN,1Zi2ezNOqt9y9irC11xYpN,6
I've Been Loving You Too Long,Otis Redding,0.499,0.246,9,-12.806,1,0.0325,0.7,0.00227,0.0965,0.152,148.468,181667,3,4pdLyulbYLCrPmDzWWeJIZ,4pdLyulbYLCrPmDzWWeJIZ,2
A World of Our Own - Mono; 1997 Remaster,The Seekers,0.362,0.658,10,-7.746,1,0.0325,0.479,0.0,0.215,0.843,175.912,164733,4,1zaAbxGdEEl2uuTerb7dgl,1zaAbxGdEEl2uuTerb7dgl,0
All I Really Want to Do,The Byrds,0.452,0.574,9,-7.936,1,0.0321,0.111,0.0,0.0823,0.811,123.204,123760,4,1MI0O2mwTpdwkZpfWz4J7o,1MI0O2mwTpdwkZpfWz4J7o,3
"Baby, Please Don't Go (feat. Van Morrison)",Them,0.72,0.705,5,-6.82,1,0.0408,0.506,1.12e-06,0.147,0.775,106.332,162293,4,5WUgOOaTk00PnksDekcgcg,5WUgOOaTk00PnksDekcgcg,3
Baby's In Black - Remastered 2009,The Beatles,0.374,0.596,9,-7.666,1,0.0416,0.434,0.0,0.098,0.876,202.97,124520,3,7cb2SdLm1UMLwdUoWwrZN1,7cb2SdLm1UMLwdUoWwrZN1,2
Bring It on Home to Me,The Animals,0.497,0.467,7,-9.012,1,0.0264,0.505,1.12e-06,0.117,0.813,82.851,163707,4,1Ik0YhQ9F353MoBnr4PPq3,1Ik0YhQ9F353MoBnr4PPq3,6
California Girls - Remix/Remastered 2001,The Beach Boys,0.503,0.62,11,-6.069,1,0.0296,0.471,0.0,0.159,0.713,116.599,160360,4,6bJuuCtXYiwOcKT9s8uRh8,6bJuuCtXYiwOcKT9s8uRh8,3
Cara Mia,Jay & The Americans,0.367,0.707,0,-9.392,1,0.046,0.29,3.17e-05,0.505,0.525,127.7,153160,4,0Arrnl9EB7LtzPISpNBQQf,0Arrnl9EB7LtzPISpNBQQf,7
Colinda,Bob & Lucille,0.456,0.486,1,-9.429,0,0.085,0.772,0.0,0.127,0.761,210.236,137440,4,6bsbGXIJwlGq6MLNG3U65z,6bsbGXIJwlGq6MLNG3U65z,6
Colours,Donovan,0.463,0.604,4,-12.215,1,0.0286,0.0599,0.00372,0.339,0.62,101.639,165987,4,4Q6jlf64hZpS0fnrl1b10J,4Q6jlf64hZpS0fnrl1b10J,3
Concrete And Clay,Unit 4 + 2,0.631,0.784,1,-9.045,1,0.0374,0.242,0.0,0.0448,0.969,100.749,136067,4,0fXd3B3PbDr1fQvgZ2ZLfV,0fXd3B3PbDr1fQvgZ2ZLfV,3
Day Tripper - Remastered 2015,The Beatles,0.665,0.782,6,-8.438,0,0.0307,0.12,4.19e-06,0.125,0.731,137.453,169000,4,29b2b96jozyD9GPCkOrVLs,29b2b96jozyD9GPCkOrVLs,5
Dolce Paola,Salvatore Adamo,0.393,0.394,8,-10.068,1,0.0311,0.193,0.0,0.185,0.674,108.542,141280,3,2i7BnaFeJvfHhzWZs9qB6F,2i7BnaFeJvfHhzWZs9qB6F,2
Everybody Knows - 2019 - Remaster,The Dave Clark Five,0.481,0.523,3,-10.61,1,0.0267,0.0748,0.0,0.151,0.605,99.451,139847,4,5xH80PFXAGUdWcCWlWCbqp,5xH80PFXAGUdWcCWlWCbqp,3
For Your Love,The Yardbirds,0.347,0.638,2,-10.258,1,0.0409,0.236,0.0,0.0894,0.61,94.506,150627,4,5bC4y9Zhn6ng0MOzACCHkc,5bC4y9Zhn6ng0MOzACCHkc,3
Get Off Of My Cloud - (Original Single Mono Version),The Rolling Stones,0.569,0.885,4,-8.788,1,0.0474,0.0186,0.462,0.0576,0.872,126.308,174013,4,1CKvinIoExZec5pv8OHtzU,1CKvinIoExZec5pv8OHtzU,4
Girl - Remastered 2009,The Beatles,0.699,0.294,5,-13.205,0,0.0294,0.587,0.0,0.117,0.893,96.615,151720,4,6tQvjqDIK9GXWIC6mejms8,6tQvjqDIK9GXWIC6mejms8,6
Go Now!,The Moody Blues,0.343,0.522,5,-10.082,0,0.0348,0.385,0.0,0.132,0.693,119.911,191013,3,0LXCH2FepNHonEtz61tenS,0LXCH2FepNHonEtz61tenS,2
Goldfinger,Shirley Bassey,0.401,0.446,4,-9.646,1,0.0416,0.265,0.0,0.298,0.425,103.906,168733,4,7r0EUONfPUZ8SD1vu4ro27,7r0EUONfPUZ8SD1vu4ro27,6
Goodbye My Love - Mono Version,The Searchers,0.263,0.675,4,-6.209,1,0.0403,0.316,0.0,0.317,0.424,109.084,179507,4,0ISi0rFiU16DwyRsb5NUNL,0ISi0rFiU16DwyRsb5NUNL,0
Goodbye To Love - 1991 Remix,Carpenters,0.244,0.437,5,-11.561,1,0.0283,0.257,5.87e-05,0.316,0.443,80.242,236000,4,1Rm0eJ2wZN9Trq9HGEYYbL,1Rm0eJ2wZN9Trq9HGEYYbL,6
Hang On Sloopy,The McCoys,0.765,0.516,7,-12.099,1,0.0334,0.167,0.0,0.0723,0.936,115.248,231800,4,0i7O5MtSTXvR4BEY7stpjF,0i7O5MtSTXvR4BEY7stpjF,3
Heart Of Stone - Stereo Version / Remastered 2002,The Rolling Stones,0.581,0.577,0,-11.375,1,0.0275,0.149,0.0263,0.103,0.569,94.827,169093,4,7oLIJvY8IUSmjfXdUvn3ru,7oLIJvY8IUSmjfXdUvn3ru,3
Hello Josephine,The Scorpions,0.438,0.916,9,-8.922,1,0.0416,0.289,0.000297,0.0844,0.957,162.722,142544,4,711ttRxGbulAXf1jugf8Zc,711ttRxGbulAXf1jugf8Zc,3
"Help Me, Rhonda - Single Version/Remastered 2001",The Beach Boys,0.544,0.748,1,-6.243,1,0.0298,0.311,0.000716,0.0633,0.825,139.739,168240,4,3haZcHm3HydDVxm3je3Zmg,3haZcHm3HydDVxm3je3Zmg,3
Here Comes the Night (feat. Van Morrison),Them,0.637,0.58,4,-9.417,1,0.0278,0.436,0.00017,0.16,0.96,99.247,167347,4,3OfttbJAJNvkI4VwtZD2E7,3OfttbJAJNvkI4VwtZD2E7,3
Here It Comes Again - Remastered,The Fortunes,0.688,0.668,4,-11.316,1,0.0314,0.388,0.0,0.0675,0.726,116.919,191332,4,1UGRl3kBWlc0aEe2jafsyZ,1UGRl3kBWlc0aEe2jafsyZ,3
I Feel Fine - Remastered 2015,The Beatles,0.564,0.827,7,-7.089,1,0.0283,0.0904,3.73e-06,0.127,0.912,89.847,139347,4,5hhF25sWnZvXhimOHLjTRE,5hhF25sWnZvXhimOHLjTRE,3
I Got You Babe,Sonny & Cher,0.629,0.795,6,-6.02,1,0.0278,0.136,5.44e-06,0.132,0.6,110.583,190080,3,4SGBuq37Ol4HJr7pQqFMKa,4SGBuq37Ol4HJr7pQqFMKa,2
"I'm Henry the VIII, I Am",Herman's Hermits,0.692,0.865,9,-5.596,1,0.0755,0.279,0.0,0.0594,0.949,98.305,106053,4,4HbzefakOqCIkwActU5b3N,4HbzefakOqCIkwActU5b3N,3
If I Fell - Remastered 2009,The Beatles,0.665,0.31,2,-8.928,1,0.0278,0.68,0.0,0.0877,0.568,108.211,139467,4,1hgvykolO4kBIEozATmpyj,1hgvykolO4kBIEozATmpyj,6
Il mondo,Jimmy Fontana,0.255,0.57,2,-7.582,1,0.0317,0.69,0.00149,0.554,0.542,88.106,167093,4,1ZCNdktzp1jXQtuQdS0yek,1ZCNdktzp1jXQtuQdS0yek,7
It's Good News Week,Hedgehoppers Anonymous,0.51,0.588,4,-10.54,1,0.0392,0.124,0.0,0.0584,0.965,111.519,126827,4,4hCS2oXEcCRyY0zUIryCJd,4hCS2oXEcCRyY0zUIryCJd,3
It's My Life,The Animals,0.593,0.592,1,-7.75,1,0.0311,0.00226,9.36e-06,0.232,0.652,122.848,189267,4,2IXGIhLcTl5WsCcFYuq3Tt,2IXGIhLcTl5WsCcFYuq3Tt,3
It's Not Unusual,Tom Jones,0.476,0.722,0,-10.017,1,0.0646,0.598,0.0,0.184,0.909,92.966,119800,4,3TlIt0ReIxPsVZcOEivT5U,3TlIt0ReIxPsVZcOEivT5U,3
King Of The Road,Roger Miller,0.67,0.272,11,-13.699,1,0.0704,0.717,0.0,0.178,0.613,117.996,147307,4,3XG7bMVcMWLIn2k9jLAaAt,3XG7bMVcMWLIn2k9jLAaAt,6
Zorba's Dance,Trio Hellenique,0.58,0.604,7,-9.165,1,0.0664,0.793,0.836,0.262,0.584,121.904,247000,4,01SVYL8vc3eIjvQQeHWQft,01SVYL8vc3eIjvQQeHWQft,4
Letkiss,Hugo Strasser,0.712,0.595,1,-14.485,1,0.409,0.568,0.656,0.0458,0.894,163.271,129267,4,5gmJkQRPkZOMRR3xHbiaNZ,5gmJkQRPkZOMRR3xHbiaNZ,4
Look Through Any Window,The Hollies,0.491,0.774,1,-6.775,0,0.0326,0.0722,0.00159,0.247,0.824,137.192,137133,4,3PWGOe61M4iHWPkhOo0yoT,3PWGOe61M4iHWPkhOo0yoT,5
"Lovely, Lovely (Loverly, Loverly)",Chubby Checker,0.659,0.63,4,-6.148,1,0.0318,0.709,0.00012,0.531,0.921,130.062,150973,4,5cbVOpAECzRwlkFgd1wypR,5cbVOpAECzRwlkFgd1wypR,7
"Marmor, Stein und Eisen bricht",Drafi Deutscher,0.507,0.545,4,-11.496,1,0.0607,0.649,1.45e-05,0.562,0.865,112.561,156107,4,70gS6bjAjFc96IIunuRj1c,70gS6bjAjFc96IIunuRj1c,7
No Reply - Remastered 2009,The Beatles,0.718,0.593,0,-9.976,1,0.0377,0.67,0.0,0.172,0.869,124.251,136067,4,4ltC6PrqkTtpcRNi5lvS4z,4ltC6PrqkTtpcRNi5lvS4z,3
Dave Berry-Now,Various Artists,0.773,0.709,4,-7.162,1,0.0512,0.442,2.74e-06,0.113,0.916,123.899,132773,4,6456ot8aQnU3pKPqwDu84j,6456ot8aQnU3pKPqwDu84j,3
Patsy,Rein De Vries,0.571,0.169,1,-13.278,1,0.0295,0.788,0.0,0.119,0.49,106.541,174960,3,0GJX7vXqS15TlMaNR2myR6,0GJX7vXqS15TlMaNR2myR6,2
Play With Fire - (Original Single Mono Version),The Rolling Stones,0.553,0.425,2,-9.859,1,0.0269,0.233,1.62e-05,0.188,0.135,108.942,133893,4,5vr7AB4kqSx4dWvkzmqyId,5vr7AB4kqSx4dWvkzmqyId,6
